,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
220,0,1,201,400,0.01,0.19975215053533296,1,0.8897767979914639,1.1238772348542752,0.11095814977668067,0.9999999997518609,3632.0,403,403.0,0.27531669207367626,0.7905967711165979,5
221,0,1,201,400,0.01,0.11194350963298184,0.1,0.8897767979914639,1.1238772348542752,0.11095814977668067,0.9999999997518609,3632.0,403,403.0,0.27531669207367626,0.7905967711165979,5
222,1,0,275,200,0.04,0.37780396419560497,1,0.07825847340649605,5.073211983375241,0.3603603602791981,0.39702233240768675,444.0,403,160.0,0.2496015027260269,0.7156265320649005,3
223,1,0,275,200,0.04,0.36069004224427187,0.1,0.07825847340649605,5.073211983375241,0.3603603602791981,0.39702233240768675,444.0,403,160.0,0.2496015027260269,0.7156265320649005,3
224,1,1,25,200,0.03,0.19031875490715217,1,0.9448883989819541,1.0583259303391728,0.10516701461103427,0.9999999997518609,3832.0,403,403.0,0.0886099176266685,0.4476183378040283,3
225,1,1,25,200,0.03,0.106107084493356,0.1,0.9448883989819541,1.0583259303391728,0.10516701461103427,0.9999999997518609,3832.0,403,403.0,0.0886099176266685,0.4476183378040283,3
226,0,1,175,1600,0.02,0.40548254589910754,1,0.2736290989177837,3.219295687424914,0.2633531157074664,0.880893300029555,1348.0,403,355.0,0.6197378333162915,0.8941723926434901,20
227,0,1,175,1600,0.02,0.26519378962859075,0.1,0.2736290989177837,3.219295687424914,0.2633531157074664,0.880893300029555,1348.0,403,355.0,0.6197378333162915,0.8941723926434901,20
228,0,0,201,1800,0.02,0.9450261279141906,1,0.0,8957816.374948433,0.9999999997229916,0.8957816374948432,361.0,403,361.0,0.954222787074376,0.9859629521493183,20
229,0,0,201,1800,0.02,0.9988492990863477,0.1,0.0,8957816.374948433,0.9999999997229916,0.8957816374948432,361.0,403,361.0,0.954222787074376,0.9859629521493183,20
230,0,1,51,1600,0.04,0.3036925137822444,1,0.5092311931521293,1.9637442026822143,0.17903154152914122,0.9999999997518609,2251.0,403,403.0,0.17144965783975177,0.7127143694268735,3
231,0,1,51,1600,0.09,0.2284387032505703,0.1,0.10636538991164604,2.6594942784116693,0.22799999995439998,0.2828784118404768,500.0,403,114.0,0.17144965783975177,0.7127143694268735,3
232,0,0,301,200,0.03,0.283995136499174,1,0.08542298153525978,3.4276914961187543,0.27570093451502314,0.29280397015066895,428.0,403,118.0,0.17153155717318003,0.5750834024507568,20
233,0,0,301,200,0.03,0.2758603792533657,0.1,0.08542298153525978,3.4276914961187543,0.27570093451502314,0.29280397015066895,428.0,403,118.0,0.17153155717318003,0.5750834024507568,20
234,1,1,175,2000,0.03,0.7251687083682005,1,0.07109396527773233,13.123493184884637,0.5930599368149748,0.9330024811580638,634.0,403,376.0,0.5563154762660092,0.9336865900346466,1
235,1,1,175,2000,0.03,0.5952070584360947,0.1,0.07109396527773233,13.123493184884637,0.5930599368149748,0.9330024811580638,634.0,403,376.0,0.5563154762660092,0.9336865900346466,1
236,1,0,301,1800,0.01,0.30634737046162536,1,0.5028933590382229,1.988492754835881,0.1808797127387397,0.9999999997518609,2228.0,403,403.0,0.5860749115726179,0.9399276711519486,45
237,1,0,301,1800,0.01,0.1823586418426618,0.1,0.5028933590382229,1.988492754835881,0.1808797127387397,0.9999999997518609,2228.0,403,403.0,0.5860749115726179,0.9399276711519486,45
238,0,1,251,1400,0.01,0.2655683459799992,1,0.6142187930390131,1.6280840773296508,0.15311550151393938,0.9999999997518609,2632.0,403,403.0,0.9270313061884019,0.9947319189845789,20
239,0,1,251,1400,0.01,0.15441021511273995,0.1,0.6142187930390131,1.6280840773296508,0.15311550151393938,0.9999999997518609,2632.0,403,403.0,0.9270313061884019,0.9947319189845789,20
240,0,1,175,200,0.02,0.1903637050150193,1,0.9446128409770016,1.0586346601578136,0.10519446619406958,0.9999999997518609,3831.0,403,403.0,0.10869497731737629,0.2503317978211088,5
241,0,1,175,200,0.04,0.2924654983538182,0.1,0.03472030862400881,3.7877908936563003,0.2960893853094473,0.13151364761004625,179.0,403,53.0,0.10869497731737629,0.2503317978211088,5
242,1,0,225,200,0.04,0.35612898224616724,1,0.06448057315887351,5.310610837729849,0.3709677418357613,0.3424317617016298,372.0,403,138.0,0.186808444271264,0.5349223617030443,8
243,1,0,225,200,0.04,0.37066180808924337,0.1,0.06448057315887351,5.310610837729849,0.3709677418357613,0.3424317617016298,372.0,403,138.0,0.186808444271264,0.5349223617030443,8
244,1,0,301,2000,0.02,0.8781608696089339,1,0.023422430420958325,40.46918934835434,0.8179871518591033,0.9478908186233521,467.0,403,382.0,0.9577123123711087,0.996545610319955,3
245,1,0,301,2000,0.02,0.8190984853672137,0.1,0.023422430420958325,40.46918934835434,0.8179871518591033,0.9478908186233521,467.0,403,382.0,0.9577123123711087,0.996545610319955,3
246,0,0,25,800,0.27,0.5101663204034455,1,0.0,3424317.617016298,0.9999999992753623,0.3424317617016298,138.0,403,138.0,0.45218562893362735,0.6973661988106561,1
247,0,0,25,800,0.27,0.9813416908597782,0.1,0.0,3424317.617016298,0.9999999992753623,0.3424317617016298,138.0,403,138.0,0.45218562893362735,0.6973661988106561,1
248,0,1,275,1400,0.01,0.2655683459799992,1,0.6142187930390131,1.6280840773296508,0.15311550151393938,0.9999999997518609,2632.0,403,403.0,0.6710667441090886,0.9705525587577872,20
249,0,1,275,1400,0.01,0.15441021511273995,0.1,0.6142187930390131,1.6280840773296508,0.15311550151393938,0.9999999997518609,2632.0,403,403.0,0.6710667441090886,0.9705525587577872,20
250,1,1,301,200,0.02,0.203329766512742,1,0.5877652245635777,1.2116380109443747,0.11859504131741344,0.7121588087562881,2420.0,403,287.0,0.13933441482069692,0.5723493610541496,20
251,1,1,301,200,0.02,0.1195818365913778,0.1,0.5877652245635777,1.2116380109443747,0.11859504131741344,0.7121588087562881,2420.0,403,287.0,0.13933441482069692,0.5723493610541496,20
252,0,0,225,1800,0.01,0.3058823270079272,1,0.5039955910580327,1.9841439470495708,0.18055555554746616,0.9999999997518609,2232.0,403,403.0,0.9237711868991947,0.9885704966950133,5
253,0,0,225,1800,0.01,0.18203242324654761,0.1,0.5039955910580327,1.9841439470495708,0.18055555554746616,0.9999999997518609,2232.0,403,403.0,0.9237711868991947,0.9885704966950133,5
254,0,1,25,1000,0.07,0.24402056590530782,1,0.6880683383662698,1.4533438012739441,0.1389655172365874,0.9999999997518609,2900.0,403,403.0,0.15109777441373623,0.6576844785628864,8
255,0,1,25,1000,0.22,0.20052443054605462,0.1,0.030035822539817146,2.313193745896781,0.20437956189461345,0.06947890817134518,137.0,403,28.0,0.15109777441373623,0.6576844785628864,8
256,0,1,75,1800,0.02,0.3058823270079272,1,0.5039955910580327,1.9841439470495708,0.18055555554746616,0.9999999997518609,2232.0,403,403.0,0.1725721469824312,0.715290460701531,1
257,0,1,75,1800,0.02,0.18203242324654761,0.1,0.5039955910580327,1.9841439470495708,0.18055555554746616,0.9999999997518609,2232.0,403,403.0,0.1725721469824312,0.715290460701531,1
258,0,1,225,1600,0.01,0.28430332656104773,1,0.5591071920485229,1.7885654756673692,0.16570723683529165,0.9999999997518609,2432.0,403,403.0,0.8918859971660815,0.9879065591694148,5
259,0,1,225,1600,0.01,0.1670874165537635,0.1,0.5591071920485229,1.7885654756673692,0.16570723683529165,0.9999999997518609,2432.0,403,403.0,0.8918859971660815,0.9879065591694148,5
260,0,1,75,200,0.01,0.19031875490715217,1,0.9448883989819541,1.0583259303391728,0.10516701461103427,0.9999999997518609,3832.0,403,403.0,0.08619370489616697,0.38695899519106836,1
