,smoothing,normalization,precision,lag_size,fut_size,chunk_size,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
20,0,1,256,2000,800,100,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,20
21,0,1,256,2000,800,100,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,20
22,0,1,32,1800,100,25,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06735447652884194,0.45514799511994464,3
23,0,1,32,1800,100,25,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06735447652884194,0.45514799511994464,3
24,1,1,2,100,80,15,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.07204147156873575,0.4597978062213686,45
25,1,1,2,100,80,15,0.43,0.12297468241304395,0.1,0.05492589363488696,1.8176998317367834,0.12326043735124047,0.09983896938810967,503.0,621,62.0,0.07204147156873575,0.4597978062213686,45
26,1,0,64,1500,1200,50,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
27,1,0,64,1500,1200,50,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
28,0,0,64,800,80,25,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,45
29,0,0,64,800,80,25,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,45
30,1,1,128,80,40,30,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.07060367285988145,0.49092951898000986,1
31,1,1,128,80,40,30,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.07060367285988145,0.49092951898000986,1
32,1,1,128,80,80,8,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06672017034150717,0.458723399817369,20
33,1,1,128,80,80,8,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06672017034150717,0.458723399817369,20
34,1,1,1,1800,100,80,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06577884900486353,0.45009325093476565,1
35,1,1,1,1800,100,80,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06577884900486353,0.45009325093476565,1
36,1,1,64,2000,80,50,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,5
37,1,1,64,2000,80,50,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,5
38,0,0,1,1800,100,70,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06577884900486353,0.45009325093476565,8
39,0,0,1,1800,100,70,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06577884900486353,0.45009325093476565,8
40,0,0,8,500,80,80,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,45
41,0,0,8,500,80,80,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,45
42,0,0,1,500,500,70,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,621,0.0,0.07179190751445087,0.5,3
43,0,0,1,500,500,70,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,621,0.0,0.07179190751445087,0.5,3
44,1,0,2,1000,40,50,0.06,0.17908077407293924,1,0.06576161414789188,2.767029047180828,0.17628705145455742,0.18196457323961923,641.0,621,113.0,0.08839080256203556,0.5066061854280648,8
45,1,0,2,1000,40,50,0.06,0.17634143147206202,0.1,0.06576161414789188,2.767029047180828,0.17628705145455742,0.18196457323961923,641.0,621,113.0,0.08839080256203556,0.5066061854280648,8
46,1,0,1,500,500,30,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,621,0.0,0.07179190751445087,0.5,20
47,1,0,1,500,500,30,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,621,0.0,0.07179190751445087,0.5,20
48,1,0,64,100,100,30,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06510856263605529,0.44386582535250135,8
49,1,0,64,100,100,30,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06510856263605529,0.44386582535250135,8
50,1,1,2,1000,40,20,0.13,0.1988636112736169,1,0.3964379125620073,1.706013250181866,0.1165695253922684,0.6763285023065494,3603.0,621,420.0,0.10774776636516369,0.6427151455201946,5
51,1,1,2,1000,40,20,0.34,0.15814856657867757,0.1,0.1072362685252555,2.417643032703516,0.15753424655992815,0.2592592592175106,1022.0,621,161.0,0.10774776636516369,0.6427151455201946,5
52,1,1,128,2000,2000,60,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,8
53,1,1,128,2000,2000,60,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,8
